,sp_name,sp_artist,sp_url,year,popularity,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,bbd
55,Dang Spot,Plaid,https://open.spotify.com/track/21VRT81t39Y2Ich85yNgeM,1999,15,0.0306,https://api.spotify.com/v1/audio-analysis/21VRT81t39Y2Ich85yNgeM,0.648,237653,0.731,21VRT81t39Y2Ich85yNgeM,0.948,7,0.45799999999999996,-13.338,0,0.0446,102.0,4,https://api.spotify.com/v1/tracks/21VRT81t39Y2Ich85yNgeM,audio_features,spotify:track:21VRT81t39Y2Ich85yNgeM,0.561,0
56,Flying Scotsman,Spear Of Destiny,https://open.spotify.com/track/2u71bTXKmjbpPEj5KtOcrb,1991,8,0.18,https://api.spotify.com/v1/audio-analysis/2u71bTXKmjbpPEj5KtOcrb,0.489,199627,0.498,2u71bTXKmjbpPEj5KtOcrb,2.12e-05,7,0.17300000000000001,-9.783,1,0.0274,80.429,4,https://api.spotify.com/v1/tracks/2u71bTXKmjbpPEj5KtOcrb,audio_features,spotify:track:2u71bTXKmjbpPEj5KtOcrb,0.46299999999999997,0
57,Rest In Peace (Outro),Gravediggaz,https://open.spotify.com/track/1VFvsOQvSLl7Pu1YFETRUt,1997,12,0.0106,https://api.spotify.com/v1/audio-analysis/1VFvsOQvSLl7Pu1YFETRUt,0.506,122267,0.625,1VFvsOQvSLl7Pu1YFETRUt,0.0,0,0.0886,-11.21,1,0.258,177.908,4,https://api.spotify.com/v1/tracks/1VFvsOQvSLl7Pu1YFETRUt,audio_features,spotify:track:1VFvsOQvSLl7Pu1YFETRUt,0.565,0
58,next,Shuttle358,https://open.spotify.com/track/40Q3n7nVvm5IvBTAavANS9,1999,2,0.9670000000000001,https://api.spotify.com/v1/audio-analysis/40Q3n7nVvm5IvBTAavANS9,0.53,109547,0.253,40Q3n7nVvm5IvBTAavANS9,0.6890000000000001,1,0.126,-26.593000000000004,1,0.5479999999999999,179.49,3,https://api.spotify.com/v1/tracks/40Q3n7nVvm5IvBTAavANS9,audio_features,spotify:track:40Q3n7nVvm5IvBTAavANS9,0.409,0
59,Coma Garden,Flowing Tears,https://open.spotify.com/track/6DBWVFRkzUl1vz1wbGxLlR,2000,5,0.33399999999999996,https://api.spotify.com/v1/audio-analysis/6DBWVFRkzUl1vz1wbGxLlR,0.415,150773,0.275,6DBWVFRkzUl1vz1wbGxLlR,0.157,10,0.125,-16.718,0,0.0317,113.905,4,https://api.spotify.com/v1/tracks/6DBWVFRkzUl1vz1wbGxLlR,audio_features,spotify:track:6DBWVFRkzUl1vz1wbGxLlR,0.0349,0
60,Last Show,autoKratz,https://open.spotify.com/track/5mCJDnWEm1zs4qdb4x5Y1U,2008,2,0.00247,https://api.spotify.com/v1/audio-analysis/5mCJDnWEm1zs4qdb4x5Y1U,0.6890000000000001,276227,0.452,5mCJDnWEm1zs4qdb4x5Y1U,0.0115,5,0.287,-15.331,1,0.0324,126.992,4,https://api.spotify.com/v1/tracks/5mCJDnWEm1zs4qdb4x5Y1U,audio_features,spotify:track:5mCJDnWEm1zs4qdb4x5Y1U,0.966,0
61,Where We Would Be,Porcupine Tree,https://open.spotify.com/track/7p4MXztZghda4uBnhTI9IW,2000,13,0.22399999999999998,https://api.spotify.com/v1/audio-analysis/7p4MXztZghda4uBnhTI9IW,0.45799999999999996,253120,0.433,7p4MXztZghda4uBnhTI9IW,0.0053,4,0.32299999999999995,-11.869000000000002,1,0.0304,142.267,4,https://api.spotify.com/v1/tracks/7p4MXztZghda4uBnhTI9IW,audio_features,spotify:track:7p4MXztZghda4uBnhTI9IW,0.313,0
62,Talk To Me Big Time,Capone-N-Noreaga,https://open.spotify.com/track/5vRLfBfnMRrCNiKxDKPlV2,2009,11,0.0035700000000000003,https://api.spotify.com/v1/audio-analysis/5vRLfBfnMRrCNiKxDKPlV2,0.715,231280,0.9209999999999999,5vRLfBfnMRrCNiKxDKPlV2,0.0,9,0.0785,-4.18,1,0.19699999999999998,90.012,4,https://api.spotify.com/v1/tracks/5vRLfBfnMRrCNiKxDKPlV2,audio_features,spotify:track:5vRLfBfnMRrCNiKxDKPlV2,0.43799999999999994,0
63,Mexico,Carbon Leaf,https://open.spotify.com/track/05FQ9OIabcyNE0kcX3GmO1,2009,7,0.391,https://api.spotify.com/v1/audio-analysis/05FQ9OIabcyNE0kcX3GmO1,0.643,269267,0.623,05FQ9OIabcyNE0kcX3GmO1,0.00011499999999999999,6,0.179,-7.791,0,0.0282,84.995,4,https://api.spotify.com/v1/tracks/05FQ9OIabcyNE0kcX3GmO1,audio_features,spotify:track:05FQ9OIabcyNE0kcX3GmO1,0.535,0
64,The Sound Of North America,The Beautiful South,https://open.spotify.com/track/4AU8M59B3QJ6RHuurpD3d5,1996,23,0.605,https://api.spotify.com/v1/audio-analysis/4AU8M59B3QJ6RHuurpD3d5,0.718,239707,0.44799999999999995,4AU8M59B3QJ6RHuurpD3d5,0.0,2,0.0993,-11.571,1,0.0301,98.706,4,https://api.spotify.com/v1/tracks/4AU8M59B3QJ6RHuurpD3d5,audio_features,spotify:track:4AU8M59B3QJ6RHuurpD3d5,0.40299999999999997,0
65,Tiny Prince of Keytar,Royal Bangs,https://open.spotify.com/track/1nasmIQh7JNEMM1SjoIaDv,2009,2,1.56e-05,https://api.spotify.com/v1/audio-analysis/1nasmIQh7JNEMM1SjoIaDv,0.48700000000000004,196533,0.528,1nasmIQh7JNEMM1SjoIaDv,0.000277,11,0.18899999999999997,-9.66,0,0.0262,99.979,4,https://api.spotify.com/v1/tracks/1nasmIQh7JNEMM1SjoIaDv,audio_features,spotify:track:1nasmIQh7JNEMM1SjoIaDv,0.44299999999999995,0
66,What Do I Have,Heather Small,https://open.spotify.com/track/0Iy9qSU6hqR7ByXYafRMyD,2000,10,0.335,https://api.spotify.com/v1/audio-analysis/0Iy9qSU6hqR7ByXYafRMyD,0.6659999999999999,253627,0.517,0Iy9qSU6hqR7ByXYafRMyD,0.0,10,0.156,-6.725,1,0.0471,115.537,4,https://api.spotify.com/v1/tracks/0Iy9qSU6hqR7ByXYafRMyD,audio_features,spotify:track:0Iy9qSU6hqR7ByXYafRMyD,0.20600000000000002,0
67,Be Together - Instrumental,Supafly Inc.,https://open.spotify.com/track/3UqDtFH7zRPyin23YaQxit,2008,0,0.019,https://api.spotify.com/v1/audio-analysis/3UqDtFH7zRPyin23YaQxit,0.792,419320,0.586,3UqDtFH7zRPyin23YaQxit,0.6829999999999999,5,0.0594,-6.635,1,0.0618,128.94899999999998,4,https://api.spotify.com/v1/tracks/3UqDtFH7zRPyin23YaQxit,audio_features,spotify:track:3UqDtFH7zRPyin23YaQxit,0.636,0
68,Simpleton,Bikini Machine,https://open.spotify.com/track/3paYo1kVQKEHmeeTkW9FXj,2009,0,0.000162,https://api.spotify.com/v1/audio-analysis/3paYo1kVQKEHmeeTkW9FXj,0.431,199497,0.909,3paYo1kVQKEHmeeTkW9FXj,0.0746,0,0.0873,-3.875,0,0.0495,160.023,4,https://api.spotify.com/v1/tracks/3paYo1kVQKEHmeeTkW9FXj,audio_features,spotify:track:3paYo1kVQKEHmeeTkW9FXj,0.654,0
69,Pink Flag (r2) - (29 Nov 1999 Version),Wire,https://open.spotify.com/track/1o7dYZNltFpQzEYaiKcEYy,2000,1,6.879999999999999e-05,https://api.spotify.com/v1/audio-analysis/1o7dYZNltFpQzEYaiKcEYy,0.33799999999999997,215520,0.57,1o7dYZNltFpQzEYaiKcEYy,0.775,4,0.0921,-4.815,1,0.083,120.38799999999999,4,https://api.spotify.com/v1/tracks/1o7dYZNltFpQzEYaiKcEYy,audio_features,spotify:track:1o7dYZNltFpQzEYaiKcEYy,0.5429999999999999,0
70,Take a Shower!,Miss Li,https://open.spotify.com/track/4U5rHMeUkcepbCiFwxf2Qo,2007,14,0.282,https://api.spotify.com/v1/audio-analysis/4U5rHMeUkcepbCiFwxf2Qo,0.521,184347,0.758,4U5rHMeUkcepbCiFwxf2Qo,7.43e-06,7,0.222,-4.657,1,0.20600000000000002,154.773,4,https://api.spotify.com/v1/tracks/4U5rHMeUkcepbCiFwxf2Qo,audio_features,spotify:track:4U5rHMeUkcepbCiFwxf2Qo,0.823,0
71,The Howl Of The Werewolf,Ah Cama-Sotz,https://open.spotify.com/track/7riQomPu0W4MLGueyuPTp5,1998,0,0.34299999999999997,https://api.spotify.com/v1/audio-analysis/7riQomPu0W4MLGueyuPTp5,0.322,332627,0.405,7riQomPu0W4MLGueyuPTp5,0.919,0,0.11199999999999999,-13.639000000000001,1,0.0551,99.057,4,https://api.spotify.com/v1/tracks/7riQomPu0W4MLGueyuPTp5,audio_features,spotify:track:7riQomPu0W4MLGueyuPTp5,0.0336,0
72,Wanderin’ Star,Shane MacGowan & The Popes,https://open.spotify.com/track/1QcJBTVG6mA1NJfizFbBms,1997,6,0.00059,https://api.spotify.com/v1/audio-analysis/1QcJBTVG6mA1NJfizFbBms,0.614,193724,0.303,1QcJBTVG6mA1NJfizFbBms,0.0361,2,0.145,-12.955,0,0.0271,104.971,4,https://api.spotify.com/v1/tracks/1QcJBTVG6mA1NJfizFbBms,audio_features,spotify:track:1QcJBTVG6mA1NJfizFbBms,0.488,0
73,Rock In Hell,3 Inches Of Blood,https://open.spotify.com/track/7viLbadb8RWkY8oDMZFSUy,2009,16,8.55e-05,https://api.spotify.com/v1/audio-analysis/7viLbadb8RWkY8oDMZFSUy,0.315,296320,0.998,7viLbadb8RWkY8oDMZFSUy,0.00359,9,0.145,-4.588,0,0.14400000000000002,105.712,4,https://api.spotify.com/v1/tracks/7viLbadb8RWkY8oDMZFSUy,audio_features,spotify:track:7viLbadb8RWkY8oDMZFSUy,0.0745,0
74,STARRY NIGHT,Hi-STANDARD,https://open.spotify.com/track/5dqi3qI54U0nQYz1m1j19l,1999,13,0.0008349999999999999,https://api.spotify.com/v1/audio-analysis/5dqi3qI54U0nQYz1m1j19l,0.271,132573,0.99,5dqi3qI54U0nQYz1m1j19l,0.00018999999999999998,5,0.38799999999999996,-4.7589999999999995,1,0.0958,93.74700000000001,4,https://api.spotify.com/v1/tracks/5dqi3qI54U0nQYz1m1j19l,audio_features,spotify:track:5dqi3qI54U0nQYz1m1j19l,0.363,0
75,Unbelievable,Mark Medlock,https://open.spotify.com/track/0eUHoPGlWrYwSEh5VOpaou,2007,2,0.45399999999999996,https://api.spotify.com/v1/audio-analysis/0eUHoPGlWrYwSEh5VOpaou,0.46,233973,0.45399999999999996,0eUHoPGlWrYwSEh5VOpaou,0.0,9,0.204,-6.245,1,0.0279,126.00399999999999,4,https://api.spotify.com/v1/tracks/0eUHoPGlWrYwSEh5VOpaou,audio_features,spotify:track:0eUHoPGlWrYwSEh5VOpaou,0.214,0
76,An Apology,Single Cell Orchestra,https://open.spotify.com/track/0lbm91uKhzvgiLCZm4tZjs,2007,8,0.8320000000000001,https://api.spotify.com/v1/audio-analysis/0lbm91uKhzvgiLCZm4tZjs,0.187,402467,0.21,0lbm91uKhzvgiLCZm4tZjs,0.96,11,0.10300000000000001,-14.065999999999999,1,0.0371,95.83,4,https://api.spotify.com/v1/tracks/0lbm91uKhzvgiLCZm4tZjs,audio_features,spotify:track:0lbm91uKhzvgiLCZm4tZjs,0.0384,0
77,What a Feeling - Progressive Follow Up Mix,Global Deejays,https://open.spotify.com/track/1VNg0WeQOS0NOspXk3t0BG,2005,8,0.00128,https://api.spotify.com/v1/audio-analysis/1VNg0WeQOS0NOspXk3t0BG,0.679,331707,0.877,1VNg0WeQOS0NOspXk3t0BG,0.0836,7,0.107,-6.497000000000001,0,0.0448,132.414,4,https://api.spotify.com/v1/tracks/1VNg0WeQOS0NOspXk3t0BG,audio_features,spotify:track:1VNg0WeQOS0NOspXk3t0BG,0.539,0
78,Rodeo Town,The Kills,https://open.spotify.com/track/1e9TbBJuD8zVOgA9rq41cr,2005,22,0.537,https://api.spotify.com/v1/audio-analysis/1e9TbBJuD8zVOgA9rq41cr,0.7809999999999999,264227,0.647,1e9TbBJuD8zVOgA9rq41cr,0.0068,11,0.299,-8.576,1,0.0494,115.161,4,https://api.spotify.com/v1/tracks/1e9TbBJuD8zVOgA9rq41cr,audio_features,spotify:track:1e9TbBJuD8zVOgA9rq41cr,0.507,0
79,Electric Dragonfly,Domina Noctis,https://open.spotify.com/track/51AUzjvG3SHGKiZN3AldGs,2008,21,0.0036799999999999997,https://api.spotify.com/v1/audio-analysis/51AUzjvG3SHGKiZN3AldGs,0.47,272974,0.8290000000000001,51AUzjvG3SHGKiZN3AldGs,0.0004969999999999999,6,0.451,-5.0969999999999995,0,0.036000000000000004,137.939,4,https://api.spotify.com/v1/tracks/51AUzjvG3SHGKiZN3AldGs,audio_features,spotify:track:51AUzjvG3SHGKiZN3AldGs,0.38299999999999995,0
80,I Rise The Moon,Creature With The Atom Brain,https://open.spotify.com/track/70xWx8jbn3okna0TtbvJOr,2009,1,0.0898,https://api.spotify.com/v1/audio-analysis/70xWx8jbn3okna0TtbvJOr,0.716,200240,0.772,70xWx8jbn3okna0TtbvJOr,0.0177,4,0.44,-7.496,1,0.0264,97.05799999999999,4,https://api.spotify.com/v1/tracks/70xWx8jbn3okna0TtbvJOr,audio_features,spotify:track:70xWx8jbn3okna0TtbvJOr,0.961,0
81,You Have Loved Enough,Leonard Cohen,https://open.spotify.com/track/2BNh1Kja0pn04CB8Ej4Ttb,2001,32,0.502,https://api.spotify.com/v1/audio-analysis/2BNh1Kja0pn04CB8Ej4Ttb,0.818,339040,0.28,2BNh1Kja0pn04CB8Ej4Ttb,0.00515,7,0.276,-13.634,1,0.035,126.041,4,https://api.spotify.com/v1/tracks/2BNh1Kja0pn04CB8Ej4Ttb,audio_features,spotify:track:2BNh1Kja0pn04CB8Ej4Ttb,0.214,0
82,Rain (feat. Russ Freeman),The Rippingtons,https://open.spotify.com/track/7dU9kja2HltcwDBJ3euGF2,1999,22,0.688,https://api.spotify.com/v1/audio-analysis/7dU9kja2HltcwDBJ3euGF2,0.369,298600,0.17600000000000002,7dU9kja2HltcwDBJ3euGF2,0.8759999999999999,4,0.218,-17.722,0,0.036000000000000004,173.43,4,https://api.spotify.com/v1/tracks/7dU9kja2HltcwDBJ3euGF2,audio_features,spotify:track:7dU9kja2HltcwDBJ3euGF2,0.0751,0
83,Take A Look At Me,Pussycat,https://open.spotify.com/track/5lUgoiBOcoA6F6p00yOaeY,1993,1,0.163,https://api.spotify.com/v1/audio-analysis/5lUgoiBOcoA6F6p00yOaeY,0.764,230867,0.557,5lUgoiBOcoA6F6p00yOaeY,0.0,6,0.0802,-11.745,0,0.0302,130.037,4,https://api.spotify.com/v1/tracks/5lUgoiBOcoA6F6p00yOaeY,audio_features,spotify:track:5lUgoiBOcoA6F6p00yOaeY,0.763,0
84,Boxing - Live,Ben Folds Five,https://open.spotify.com/track/1Lx4GKh9YyNSEFJsM8YUVy,1997,9,0.858,https://api.spotify.com/v1/audio-analysis/1Lx4GKh9YyNSEFJsM8YUVy,0.35700000000000004,278800,0.133,1Lx4GKh9YyNSEFJsM8YUVy,0.0,2,0.34600000000000003,-15.423,1,0.0387,126.204,4,https://api.spotify.com/v1/tracks/1Lx4GKh9YyNSEFJsM8YUVy,audio_features,spotify:track:1Lx4GKh9YyNSEFJsM8YUVy,0.0848,0
85,Big House Burning,Mind Funk,https://open.spotify.com/track/1oDTpyhLChK7JpnRbbYNqC,1991,32,0.00031099999999999997,https://api.spotify.com/v1/audio-analysis/1oDTpyhLChK7JpnRbbYNqC,0.24,267773,0.924,1oDTpyhLChK7JpnRbbYNqC,0.0121,4,0.0858,-9.486,1,0.0455,147.086,4,https://api.spotify.com/v1/tracks/1oDTpyhLChK7JpnRbbYNqC,audio_features,spotify:track:1oDTpyhLChK7JpnRbbYNqC,0.725,0
86,Bella,Los Chiches Vallenatos,https://open.spotify.com/track/5u9nHdglZvO4n2BBDUBsnE,2003,9,0.6920000000000001,https://api.spotify.com/v1/audio-analysis/5u9nHdglZvO4n2BBDUBsnE,0.667,260547,0.662,5u9nHdglZvO4n2BBDUBsnE,0.0,2,0.257,-4.603,1,0.0305,137.779,4,https://api.spotify.com/v1/tracks/5u9nHdglZvO4n2BBDUBsnE,audio_features,spotify:track:5u9nHdglZvO4n2BBDUBsnE,0.747,0
87,Everything Has Changed,DJ Bobo,https://open.spotify.com/track/5Mj76XahHOCExxBiQdJs1H,1994,25,0.0101,https://api.spotify.com/v1/audio-analysis/5Mj76XahHOCExxBiQdJs1H,0.688,296240,0.871,5Mj76XahHOCExxBiQdJs1H,0.0069700000000000005,9,0.107,-6.837999999999999,0,0.0383,133.957,4,https://api.spotify.com/v1/tracks/5Mj76XahHOCExxBiQdJs1H,audio_features,spotify:track:5Mj76XahHOCExxBiQdJs1H,0.631,0
88,Bombs Away (feat. Mike McColgan),Whole Wheat Bread,https://open.spotify.com/track/3MzQj4hQv7nUUjLd3XsGJk,2009,16,0.00331,https://api.spotify.com/v1/audio-analysis/3MzQj4hQv7nUUjLd3XsGJk,0.524,216268,0.973,3MzQj4hQv7nUUjLd3XsGJk,0.000181,9,0.129,-6.382999999999999,0,0.262,157.915,4,https://api.spotify.com/v1/tracks/3MzQj4hQv7nUUjLd3XsGJk,audio_features,spotify:track:3MzQj4hQv7nUUjLd3XsGJk,0.239,0
89,Red Sky At Night,Logistics,https://open.spotify.com/track/7iBHi6OGdxkxGT6wx5g4TV,2006,0,9.78e-06,https://api.spotify.com/v1/audio-analysis/7iBHi6OGdxkxGT6wx5g4TV,0.622,316933,0.9940000000000001,7iBHi6OGdxkxGT6wx5g4TV,0.8190000000000001,8,0.11,-5.375,0,0.0761,171.997,4,https://api.spotify.com/v1/tracks/7iBHi6OGdxkxGT6wx5g4TV,audio_features,spotify:track:7iBHi6OGdxkxGT6wx5g4TV,0.7,0
90,Nine Stories,Lisa Loeb,https://open.spotify.com/track/3lexnY9pRNZwk3sX7Ts3cx,2008,1,0.895,https://api.spotify.com/v1/audio-analysis/3lexnY9pRNZwk3sX7Ts3cx,0.8440000000000001,37280,0.365,3lexnY9pRNZwk3sX7Ts3cx,0.0,8,0.17800000000000002,-11.85,1,0.9359999999999999,50.121,4,https://api.spotify.com/v1/tracks/3lexnY9pRNZwk3sX7Ts3cx,audio_features,spotify:track:3lexnY9pRNZwk3sX7Ts3cx,0.755,0
91,Colonized,The Mother Hips,https://open.spotify.com/track/6eFBAy2tLMDW2xVcQ3MnHh,2005,1,0.00215,https://api.spotify.com/v1/audio-analysis/6eFBAy2tLMDW2xVcQ3MnHh,0.5,254573,0.68,6eFBAy2tLMDW2xVcQ3MnHh,0.5710000000000001,0,0.494,-7.877000000000001,1,0.0269,112.80799999999999,4,https://api.spotify.com/v1/tracks/6eFBAy2tLMDW2xVcQ3MnHh,audio_features,spotify:track:6eFBAy2tLMDW2xVcQ3MnHh,0.502,0
92,Talks,Zombie Nation,https://open.spotify.com/track/3i55neBIPpg4hQFM4lxEZg,2006,2,0.00146,https://api.spotify.com/v1/audio-analysis/3i55neBIPpg4hQFM4lxEZg,0.8290000000000001,387859,0.639,3i55neBIPpg4hQFM4lxEZg,0.893,6,0.10800000000000001,-8.953,0,0.0581,126.15100000000001,4,https://api.spotify.com/v1/tracks/3i55neBIPpg4hQFM4lxEZg,audio_features,spotify:track:3i55neBIPpg4hQFM4lxEZg,0.802,0
93,Come Back Clean,The Crystal Method,https://open.spotify.com/track/0KjCyHpulPluS2sdQ9dppc,2009,15,0.0379,https://api.spotify.com/v1/audio-analysis/0KjCyHpulPluS2sdQ9dppc,0.65,299080,0.909,0KjCyHpulPluS2sdQ9dppc,0.513,7,0.0775,-5.595,1,0.0691,130.012,4,https://api.spotify.com/v1/tracks/0KjCyHpulPluS2sdQ9dppc,audio_features,spotify:track:0KjCyHpulPluS2sdQ9dppc,0.523,0
94,Cool Blue Reason,Cake,https://open.spotify.com/track/3sY5pRZCRfsQ95VbYtKYT2,1998,30,0.00677,https://api.spotify.com/v1/audio-analysis/3sY5pRZCRfsQ95VbYtKYT2,0.5379999999999999,207867,0.418,3sY5pRZCRfsQ95VbYtKYT2,0.00449,2,0.0726,-9.693999999999999,1,0.0284,83.63600000000001,4,https://api.spotify.com/v1/tracks/3sY5pRZCRfsQ95VbYtKYT2,audio_features,spotify:track:3sY5pRZCRfsQ95VbYtKYT2,0.391,0
95,In Your Eyes feat. Wayne Hussey,Agressiva 69,https://open.spotify.com/track/3ONjFwPKlQWTba7hDQWgah,2006,1,0.0113,https://api.spotify.com/v1/audio-analysis/3ONjFwPKlQWTba7hDQWgah,0.46399999999999997,412333,0.757,3ONjFwPKlQWTba7hDQWgah,0.203,0,0.15,-7.188,1,0.0331,98.884,3,https://api.spotify.com/v1/tracks/3ONjFwPKlQWTba7hDQWgah,audio_features,spotify:track:3ONjFwPKlQWTba7hDQWgah,0.23600000000000002,0
96,No me abandones amiga mía,Carlos Baute,https://open.spotify.com/track/6D8cAW4BtnKbqcPQYjcd00,2008,28,0.0618,https://api.spotify.com/v1/audio-analysis/6D8cAW4BtnKbqcPQYjcd00,0.607,229253,0.8490000000000001,6D8cAW4BtnKbqcPQYjcd00,3.31e-06,1,0.0793,-5.064,1,0.0504,115.992,4,https://api.spotify.com/v1/tracks/6D8cAW4BtnKbqcPQYjcd00,audio_features,spotify:track:6D8cAW4BtnKbqcPQYjcd00,0.664,0
97,Sycamore Feeling - Gui Boratto Remix,trentemøller,https://open.spotify.com/track/1Z1hpYNl6vW4HUHmrSM2lZ,2010,14,0.035,https://api.spotify.com/v1/audio-analysis/1Z1hpYNl6vW4HUHmrSM2lZ,0.816,436123,0.455,1Z1hpYNl6vW4HUHmrSM2lZ,0.865,11,0.0751,-9.765,0,0.0538,123.99799999999999,4,https://api.spotify.com/v1/tracks/1Z1hpYNl6vW4HUHmrSM2lZ,audio_features,spotify:track:1Z1hpYNl6vW4HUHmrSM2lZ,0.5489999999999999,0
98,Hvem vil danse denne nat,TV-2,https://open.spotify.com/track/57CIr4FeNVQUTgunQMdbWF,2005,13,0.002,https://api.spotify.com/v1/audio-analysis/57CIr4FeNVQUTgunQMdbWF,0.695,239560,0.602,57CIr4FeNVQUTgunQMdbWF,0.0008869999999999999,10,0.166,-13.421,1,0.0372,131.98,4,https://api.spotify.com/v1/tracks/57CIr4FeNVQUTgunQMdbWF,audio_features,spotify:track:57CIr4FeNVQUTgunQMdbWF,0.5479999999999999,0
99,Adler flieg hinaus,Heino,https://open.spotify.com/track/73P9sMzzeE0I2lhKGM38VV,1999,0,0.6659999999999999,https://api.spotify.com/v1/audio-analysis/73P9sMzzeE0I2lhKGM38VV,0.373,211673,0.596,73P9sMzzeE0I2lhKGM38VV,0.042,7,0.33899999999999997,-6.422999999999999,1,0.028999999999999998,88.072,3,https://api.spotify.com/v1/tracks/73P9sMzzeE0I2lhKGM38VV,audio_features,spotify:track:73P9sMzzeE0I2lhKGM38VV,0.455,0
100,Man Made Man,Cursor Miner,https://open.spotify.com/track/3wMRGFruvBR8BV7BGuqvpB,2004,0,0.00281,https://api.spotify.com/v1/audio-analysis/3wMRGFruvBR8BV7BGuqvpB,0.733,278013,0.72,3wMRGFruvBR8BV7BGuqvpB,0.138,7,0.141,-10.67,1,0.0453,124.99700000000001,4,https://api.spotify.com/v1/tracks/3wMRGFruvBR8BV7BGuqvpB,audio_features,spotify:track:3wMRGFruvBR8BV7BGuqvpB,0.664,0
101,Golondrina Guajira,Soneros De Verdad,https://open.spotify.com/track/2dMOGXc1McHGMXLIFcKFQ2,2004,12,0.732,https://api.spotify.com/v1/audio-analysis/2dMOGXc1McHGMXLIFcKFQ2,0.6709999999999999,232160,0.746,2dMOGXc1McHGMXLIFcKFQ2,0.00527,7,0.0888,-5.532,1,0.0334,91.97399999999999,4,https://api.spotify.com/v1/tracks/2dMOGXc1McHGMXLIFcKFQ2,audio_features,spotify:track:2dMOGXc1McHGMXLIFcKFQ2,0.943,0
102,Brilliant Blue,Eyeless In Gaza,https://open.spotify.com/track/2fxKo2WKHUwgWOia0p6fow,1994,0,0.6659999999999999,https://api.spotify.com/v1/audio-analysis/2fxKo2WKHUwgWOia0p6fow,0.18100000000000002,196147,0.156,2fxKo2WKHUwgWOia0p6fow,0.927,0,0.0778,-23.843000000000004,0,0.034,74.797,4,https://api.spotify.com/v1/tracks/2fxKo2WKHUwgWOia0p6fow,audio_features,spotify:track:2fxKo2WKHUwgWOia0p6fow,0.0406,0
103,Backseat Driver,John P. Strohm,https://open.spotify.com/track/6kq5Me8i2LeukWGNTIqw4m,1996,0,0.0245,https://api.spotify.com/v1/audio-analysis/6kq5Me8i2LeukWGNTIqw4m,0.532,226760,0.779,6kq5Me8i2LeukWGNTIqw4m,0.000124,2,0.248,-6.442,1,0.0304,116.304,4,https://api.spotify.com/v1/tracks/6kq5Me8i2LeukWGNTIqw4m,audio_features,spotify:track:6kq5Me8i2LeukWGNTIqw4m,0.7,0
104,Ara Vinc D'enlloc,Gertrudis,https://open.spotify.com/track/4nixuasYMPrcXTCvq0smMf,2007,10,0.6,https://api.spotify.com/v1/audio-analysis/4nixuasYMPrcXTCvq0smMf,0.7140000000000001,191333,0.5429999999999999,4nixuasYMPrcXTCvq0smMf,0.00316,0,0.128,-6.468,1,0.134,165.03099999999998,4,https://api.spotify.com/v1/tracks/4nixuasYMPrcXTCvq0smMf,audio_features,spotify:track:4nixuasYMPrcXTCvq0smMf,0.9109999999999999,0
105,Tennessee Nights,Pam Tillis,https://open.spotify.com/track/1lCY69rdOFQvsmfVG1Xzjs,1994,11,0.43200000000000005,https://api.spotify.com/v1/audio-analysis/1lCY69rdOFQvsmfVG1Xzjs,0.5670000000000001,219600,0.33299999999999996,1lCY69rdOFQvsmfVG1Xzjs,0.0,10,0.33899999999999997,-11.147,1,0.0231,81.62100000000001,4,https://api.spotify.com/v1/tracks/1lCY69rdOFQvsmfVG1Xzjs,audio_features,spotify:track:1lCY69rdOFQvsmfVG1Xzjs,0.361,0
106,Disconnected,Fresh Moods,https://open.spotify.com/track/200k6L2xdORBK8yclwylZw,2006,0,0.00367,https://api.spotify.com/v1/audio-analysis/200k6L2xdORBK8yclwylZw,0.7040000000000001,445823,0.574,200k6L2xdORBK8yclwylZw,0.821,5,0.115,-9.781,0,0.0354,134.00799999999998,4,https://api.spotify.com/v1/tracks/200k6L2xdORBK8yclwylZw,audio_features,spotify:track:200k6L2xdORBK8yclwylZw,0.7859999999999999,0
107,AZURE - Original,Cab Calloway & His Orchestra,https://open.spotify.com/track/14w0OzisbBnFE4eqrALEuF,1996,0,0.992,https://api.spotify.com/v1/audio-analysis/14w0OzisbBnFE4eqrALEuF,0.532,169467,0.298,14w0OzisbBnFE4eqrALEuF,0.00252,10,0.244,-8.214,1,0.0289,104.98899999999999,4,https://api.spotify.com/v1/tracks/14w0OzisbBnFE4eqrALEuF,audio_features,spotify:track:14w0OzisbBnFE4eqrALEuF,0.303,0
108,Olha Maria,Mônica Salmaso,https://open.spotify.com/track/6z5DgoG7a3Bac3mHSNYkIh,2007,9,0.932,https://api.spotify.com/v1/audio-analysis/6z5DgoG7a3Bac3mHSNYkIh,0.307,323480,0.135,6z5DgoG7a3Bac3mHSNYkIh,5.11e-05,0,0.0878,-19.086,1,0.0404,92.193,4,https://api.spotify.com/v1/tracks/6z5DgoG7a3Bac3mHSNYkIh,audio_features,spotify:track:6z5DgoG7a3Bac3mHSNYkIh,0.11800000000000001,0
