,sp_name,sp_artist,sp_url,year,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
57,22,Taylor Swift,https://open.spotify.com/track/3bIxTsfeNMO7Nt2J3EUKrA,2013,0.00215,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,0.658,230133,0.729,3bIxTsfeNMO7Nt2J3EUKrA,0.0013,7,0.0752,-6.561,1,0.0378,104.007,4,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,audio_features,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,0.668
58,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,https://open.spotify.com/track/0HFrCOmhCYXlv4NdEwRAuj,2013,0.422,https://api.spotify.com/v1/audio-analysis/0HFrCOmhCYXlv4NdEwRAuj,0.422,260276,0.641,0HFrCOmhCYXlv4NdEwRAuj,0.0,10,0.317,-4.947,0,0.323,187.027,3,https://api.spotify.com/v1/tracks/0HFrCOmhCYXlv4NdEwRAuj,audio_features,spotify:track:0HFrCOmhCYXlv4NdEwRAuj,0.654
59,All Me,Drake,https://open.spotify.com/track/7y911sqgHGHcyU4ivapjwi,2013,0.0705,https://api.spotify.com/v1/audio-analysis/7y911sqgHGHcyU4ivapjwi,0.67,270867,0.515,7y911sqgHGHcyU4ivapjwi,0.0,1,0.25,-6.977,1,0.397,122.006,4,https://api.spotify.com/v1/tracks/7y911sqgHGHcyU4ivapjwi,audio_features,spotify:track:7y911sqgHGHcyU4ivapjwi,0.422
60,Timber (feat. Ke$ha),Pitbull,https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS,2013,0.0295,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,0.581,204160,0.963,3cHyrEgdyYRjgJKSOiOtcS,0.0,11,0.139,-4.087,1,0.0981,129.992,4,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.788
61,I Want Crazy - Encore,Hunter Hayes,https://open.spotify.com/track/4FkgULes13bk2eHrsJg4q9,2013,0.0539,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,0.562,236865,0.878,4FkgULes13bk2eHrsJg4q9,0.0,8,0.112,-4.806,1,0.0387,103.029,4,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,audio_features,spotify:track:4FkgULes13bk2eHrsJg4q9,0.558
62,My Hitta,YG,https://open.spotify.com/track/5G47DlluL671zo0k3OhoSm,2013,0.135,https://api.spotify.com/v1/audio-analysis/5G47DlluL671zo0k3OhoSm,0.764,236093,0.504,5G47DlluL671zo0k3OhoSm,0.0,10,0.143,-6.781,0,0.106,85.545,4,https://api.spotify.com/v1/tracks/5G47DlluL671zo0k3OhoSm,audio_features,spotify:track:5G47DlluL671zo0k3OhoSm,0.678
63,Love More (feat. Nicki Minaj),Chris Brown,https://open.spotify.com/track/2MDueMvPkUTpU6Xkmeinln,2013,0.000463,https://api.spotify.com/v1/audio-analysis/2MDueMvPkUTpU6Xkmeinln,0.882,189707,0.621,2MDueMvPkUTpU6Xkmeinln,0.00055,1,0.0784,-6.652,1,0.0461,104.954,4,https://api.spotify.com/v1/tracks/2MDueMvPkUTpU6Xkmeinln,audio_features,spotify:track:2MDueMvPkUTpU6Xkmeinln,0.487
64,Still into You,Paramore,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,2013,0.0098,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,0.602,216013,0.923,1yjY7rpaAQvKwpdUliHx0d,0.0,5,0.0561,-3.763,1,0.044,136.01,4,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,audio_features,spotify:track:1yjY7rpaAQvKwpdUliHx0d,0.765
65,Sure Be Cool If You Did,Blake Shelton,https://open.spotify.com/track/5yIiXdLRE85OBiQmCaUenq,2013,0.255,https://api.spotify.com/v1/audio-analysis/5yIiXdLRE85OBiQmCaUenq,0.576,215720,0.726,5yIiXdLRE85OBiQmCaUenq,0.0,11,0.108,-4.625,1,0.035,136.802,4,https://api.spotify.com/v1/tracks/5yIiXdLRE85OBiQmCaUenq,audio_features,spotify:track:5yIiXdLRE85OBiQmCaUenq,0.582
66,Troublemaker (feat. Flo Rida),Olly Murs,https://open.spotify.com/track/0gRczqVHrEQQDyizJUtgRc,2013,0.02,https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc,0.761,185200,0.856,0gRczqVHrEQQDyizJUtgRc,0.0,0,0.149,-3.65,0,0.0731,106.009,4,https://api.spotify.com/v1/tracks/0gRczqVHrEQQDyizJUtgRc,audio_features,spotify:track:0gRczqVHrEQQDyizJUtgRc,0.967
67,"Gone, Gone, Gone",Phillip Phillips,https://open.spotify.com/track/5L79aNYCTKiZq7vaOElXYj,2013,0.129,https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj,0.664,209693,0.642,5L79aNYCTKiZq7vaOElXYj,0.0,6,0.114,-5.961,1,0.038,118.002,4,https://api.spotify.com/v1/tracks/5L79aNYCTKiZq7vaOElXYj,audio_features,spotify:track:5L79aNYCTKiZq7vaOElXYj,0.501
68,It Goes Like This,Thomas Rhett,https://open.spotify.com/track/6GsAD8PgHxmEuIPTG8GP3M,2013,0.117,https://api.spotify.com/v1/audio-analysis/6GsAD8PgHxmEuIPTG8GP3M,0.543,186080,0.837,6GsAD8PgHxmEuIPTG8GP3M,0.0,11,0.0872,-6.448,1,0.0608,168.056,4,https://api.spotify.com/v1/tracks/6GsAD8PgHxmEuIPTG8GP3M,audio_features,spotify:track:6GsAD8PgHxmEuIPTG8GP3M,0.506
69,Give It 2 U,Robin Thicke,https://open.spotify.com/track/5zDQlhcJ5KOoXeSMGwiuJY,2013,0.101,https://api.spotify.com/v1/audio-analysis/5zDQlhcJ5KOoXeSMGwiuJY,0.672,229667,0.827,5zDQlhcJ5KOoXeSMGwiuJY,0.0,6,0.16,-3.829,0,0.0693,127.076,4,https://api.spotify.com/v1/tracks/5zDQlhcJ5KOoXeSMGwiuJY,audio_features,spotify:track:5zDQlhcJ5KOoXeSMGwiuJY,0.58
70,Unconditionally,Katy Perry,https://open.spotify.com/track/4fwbGKNExPtPHbor1TBSY4,2013,0.00266,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,0.397,228879,0.725,4fwbGKNExPtPHbor1TBSY4,0.0,7,0.208,-4.862,1,0.043,128.861,4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,audio_features,spotify:track:4fwbGKNExPtPHbor1TBSY4,0.358
71,Next To Me,Emeli Sandé,https://open.spotify.com/track/1Xsxp1SEOxuMzjrFZhtw8u,2013,0.0923,https://api.spotify.com/v1/audio-analysis/1Xsxp1SEOxuMzjrFZhtw8u,0.674,196867,0.81,1Xsxp1SEOxuMzjrFZhtw8u,4.74e-05,7,0.11,-5.117,0,0.0378,94.995,4,https://api.spotify.com/v1/tracks/1Xsxp1SEOxuMzjrFZhtw8u,audio_features,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u,0.391
72,Rolling in the Deep,Adele,https://open.spotify.com/track/1CkvWZme3pRgbzaxZnTl5X,2011,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,0.729,228293,0.756,1CkvWZme3pRgbzaxZnTl5X,0.0,8,0.0527,-5.119,1,0.0294,104.945,4,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
73,Party Rock Anthem,LMFAO,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,2011,0.0189,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,0.75,262173,0.727,0IkKz2J93C94Ei4BvDop7P,0.0,5,0.266,-4.21,0,0.142,129.993,4,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,audio_features,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.359
74,Firework,Katy Perry,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,2011,0.139,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,0.638,227880,0.826,4lCv7b86sLynZbXhfScfm2,0.0,8,0.0803,-4.968,1,0.0479,124.072,4,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,audio_features,spotify:track:4lCv7b86sLynZbXhfScfm2,0.649
75,E.T.,Katy Perry,https://open.spotify.com/track/36ux3YuUsGTWPT8fXclS45,2011,0.0181,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,0.62,229573,0.869,36ux3YuUsGTWPT8fXclS45,0.0,1,0.369,-5.252,1,0.175,151.684,4,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,audio_features,spotify:track:36ux3YuUsGTWPT8fXclS45,0.76
76,Give Me Everything,Pitbull,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,2011,0.192,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,0.671,252307,0.939,4QNpBfC0zvjKqPJcyqBy9W,0.0,8,0.298,-3.206,1,0.161,129.023,4,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.529
77,Bad (feat. Rihanna) - Remix,Wale,https://open.spotify.com/track/5yhKaacMZGRo4s6evJx9vk,2013,0.307,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,0.807,238827,0.702,5yhKaacMZGRo4s6evJx9vk,0.0,6,0.111,-6.594,0,0.0748,114.038,4,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,audio_features,spotify:track:5yhKaacMZGRo4s6evJx9vk,0.447
78,Body Party,Ciara,https://open.spotify.com/track/0rFZaQ4crlGAzuCjWCQ2xu,2013,0.0143,https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu,0.577,234040,0.576,0rFZaQ4crlGAzuCjWCQ2xu,0.0,2,0.602,-6.299,1,0.0563,133.973,4,https://api.spotify.com/v1/tracks/0rFZaQ4crlGAzuCjWCQ2xu,audio_features,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,0.12
79,Crooked Smile (feat. TLC),J. Cole,https://open.spotify.com/track/6JG0qhINKVwiHxqN85j7RG,2013,0.433,https://api.spotify.com/v1/audio-analysis/6JG0qhINKVwiHxqN85j7RG,0.607,278573,0.784,6JG0qhINKVwiHxqN85j7RG,0.0,7,0.689,-6.293,1,0.268,81.004,4,https://api.spotify.com/v1/tracks/6JG0qhINKVwiHxqN85j7RG,audio_features,spotify:track:6JG0qhINKVwiHxqN85j7RG,0.482
80,Runnin' Outta Moonlight,Randy Houser,https://open.spotify.com/track/6enPOmd3vSFpI4jjms8kXN,2013,0.0354,https://api.spotify.com/v1/audio-analysis/6enPOmd3vSFpI4jjms8kXN,0.526,193773,0.801,6enPOmd3vSFpI4jjms8kXN,3.17e-06,2,0.0637,-3.717,1,0.0393,172.024,4,https://api.spotify.com/v1/tracks/6enPOmd3vSFpI4jjms8kXN,audio_features,spotify:track:6enPOmd3vSFpI4jjms8kXN,0.769
81,Bad (feat. Rihanna) - Remix,Wale,https://open.spotify.com/track/5yhKaacMZGRo4s6evJx9vk,2013,0.307,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,0.807,238827,0.702,5yhKaacMZGRo4s6evJx9vk,0.0,6,0.111,-6.594,0,0.0748,114.038,4,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,audio_features,spotify:track:5yhKaacMZGRo4s6evJx9vk,0.447
82,Gorilla,Bruno Mars,https://open.spotify.com/track/2ih2U8ttFzCjnQ5njF3SrR,2013,0.445,https://api.spotify.com/v1/audio-analysis/2ih2U8ttFzCjnQ5njF3SrR,0.717,244493,0.544,2ih2U8ttFzCjnQ5njF3SrR,5.16e-06,7,0.0973,-6.598,1,0.0371,139.959,4,https://api.spotify.com/v1/tracks/2ih2U8ttFzCjnQ5njF3SrR,audio_features,spotify:track:2ih2U8ttFzCjnQ5njF3SrR,0.641
83,Get Your Shine On,Florida Georgia Line,https://open.spotify.com/track/6s9ICeczYOfbHHIaSMq9jd,2013,0.00286,https://api.spotify.com/v1/audio-analysis/6s9ICeczYOfbHHIaSMq9jd,0.497,222013,0.927,6s9ICeczYOfbHHIaSMq9jd,1.26e-06,0,0.413,-4.52,1,0.0371,96.991,4,https://api.spotify.com/v1/tracks/6s9ICeczYOfbHHIaSMq9jd,audio_features,spotify:track:6s9ICeczYOfbHHIaSMq9jd,0.607
84,Downtown,Lady Antebellum,https://open.spotify.com/track/4kY7rYtE4OQkJNq22OIYRI,2013,0.18,https://api.spotify.com/v1/audio-analysis/4kY7rYtE4OQkJNq22OIYRI,0.532,195867,0.825,4kY7rYtE4OQkJNq22OIYRI,0.0,9,0.296,-5.287,1,0.0468,169.961,4,https://api.spotify.com/v1/tracks/4kY7rYtE4OQkJNq22OIYRI,audio_features,spotify:track:4kY7rYtE4OQkJNq22OIYRI,0.96
85,Take Back the Night,Justin Timberlake,https://open.spotify.com/track/0a4ZGSRZOgspQy2HYzU82l,2013,0.043,https://api.spotify.com/v1/audio-analysis/0a4ZGSRZOgspQy2HYzU82l,0.588,353160,0.664,0a4ZGSRZOgspQy2HYzU82l,4.3e-05,7,0.639,-5.18,1,0.159,106.502,4,https://api.spotify.com/v1/tracks/0a4ZGSRZOgspQy2HYzU82l,audio_features,spotify:track:0a4ZGSRZOgspQy2HYzU82l,0.333
86,Here's to Never Growing Up,Avril Lavigne,https://open.spotify.com/track/0qwcGscxUHGZTgq0zcaqk1,2013,0.0111,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,0.482,214320,0.873,0qwcGscxUHGZTgq0zcaqk1,0.0,0,0.409,-3.145,1,0.0853,165.084,4,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,audio_features,spotify:track:0qwcGscxUHGZTgq0zcaqk1,0.737
87,Round Here,Florida Georgia Line,https://open.spotify.com/track/5T6DM9qjjngWnukcw0svkX,2013,0.00385,https://api.spotify.com/v1/audio-analysis/5T6DM9qjjngWnukcw0svkX,0.523,215120,0.954,5T6DM9qjjngWnukcw0svkX,1.65e-06,1,0.243,-3.051,1,0.0374,141.982,4,https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX,audio_features,spotify:track:5T6DM9qjjngWnukcw0svkX,0.901
88,Grenade,Bruno Mars,https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ,2011,0.146,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,0.706,223253,0.558,2tJulUYLDKOg9XrtVkMgcJ,0.0,2,0.118,-7.237,0,0.0593,110.443,4,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,audio_features,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.227
89,Slow Down,Selena Gomez,https://open.spotify.com/track/2OsEJFTfzfjG4oC92cuP2c,2013,0.073,https://api.spotify.com/v1/audio-analysis/2OsEJFTfzfjG4oC92cuP2c,0.722,210293,0.821,2OsEJFTfzfjG4oC92cuP2c,0.0,1,0.631,-3.856,0,0.165,127.944,4,https://api.spotify.com/v1/tracks/2OsEJFTfzfjG4oC92cuP2c,audio_features,spotify:track:2OsEJFTfzfjG4oC92cuP2c,0.721
90,Gas Pedal,Sage The Gemini,https://open.spotify.com/track/1UMKquW1olreYO1LlLmTqi,2013,0.0273,https://api.spotify.com/v1/audio-analysis/1UMKquW1olreYO1LlLmTqi,0.843,208160,0.538,1UMKquW1olreYO1LlLmTqi,0.0,1,0.124,-8.028,1,0.0833,97.49,4,https://api.spotify.com/v1/tracks/1UMKquW1olreYO1LlLmTqi,audio_features,spotify:track:1UMKquW1olreYO1LlLmTqi,0.428
91,Venus,Lady Gaga,https://open.spotify.com/track/3n3S5cH3IyaOswY2XSUGTS,2013,0.0267,https://api.spotify.com/v1/audio-analysis/3n3S5cH3IyaOswY2XSUGTS,0.811,233720,0.895,3n3S5cH3IyaOswY2XSUGTS,0.0,5,0.104,-4.304,0,0.0608,121.01,4,https://api.spotify.com/v1/tracks/3n3S5cH3IyaOswY2XSUGTS,audio_features,spotify:track:3n3S5cH3IyaOswY2XSUGTS,0.736
92,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,https://open.spotify.com/track/712uvW1Vezq8WpQi38v2L9,2013,0.0152,https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9,0.587,310720,0.698,712uvW1Vezq8WpQi38v2L9,0.0,1,0.442,-8.948,1,0.0943,133.954,4,https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9,audio_features,spotify:track:712uvW1Vezq8WpQi38v2L9,0.0985
93,Bugatti,Ace Hood,https://open.spotify.com/track/0uFvvXbmGIXlf5ZgtHyYpf,2013,0.0191,https://api.spotify.com/v1/audio-analysis/0uFvvXbmGIXlf5ZgtHyYpf,0.6,269267,0.592,0uFvvXbmGIXlf5ZgtHyYpf,0.0,1,0.0955,-4.947,1,0.0545,130.205,4,https://api.spotify.com/v1/tracks/0uFvvXbmGIXlf5ZgtHyYpf,audio_features,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,0.0663
94,Sweater Weather,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,2013,0.0495,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,0.612,240400,0.807,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,0.398
95,Redneck Crazy,Tyler Farr,https://open.spotify.com/track/4lcXNTm9JrQpJYXqsENmFI,2013,0.153,https://api.spotify.com/v1/audio-analysis/4lcXNTm9JrQpJYXqsENmFI,0.487,216040,0.667,4lcXNTm9JrQpJYXqsENmFI,0.0,7,0.161,-4.216,0,0.0309,145.854,4,https://api.spotify.com/v1/tracks/4lcXNTm9JrQpJYXqsENmFI,audio_features,spotify:track:4lcXNTm9JrQpJYXqsENmFI,0.463
96,Alive,Krewella,https://open.spotify.com/track/2SHnUyZq0zwmvRIl4WY77G,2013,0.00413,https://api.spotify.com/v1/audio-analysis/2SHnUyZq0zwmvRIl4WY77G,0.663,290760,0.822,2SHnUyZq0zwmvRIl4WY77G,0.00318,9,0.234,-2.909,1,0.0557,128.002,4,https://api.spotify.com/v1/tracks/2SHnUyZq0zwmvRIl4WY77G,audio_features,spotify:track:2SHnUyZq0zwmvRIl4WY77G,0.567
97,Brave,Sara Bareilles,https://open.spotify.com/track/6Uy6K3KdmUdAfelUp0SeXn,2013,0.00502,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,0.551,220573,0.836,6Uy6K3KdmUdAfelUp0SeXn,2.1e-05,10,0.0425,-3.838,0,0.0524,185.063,4,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,audio_features,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,0.758
98,Super Bass,Nicki Minaj,https://open.spotify.com/track/0iYebKFUSfF72fUu2OW6ZT,2011,0.269,https://api.spotify.com/v1/audio-analysis/0iYebKFUSfF72fUu2OW6ZT,0.72,200013,0.861,0iYebKFUSfF72fUu2OW6ZT,5.11e-06,11,0.601,-4.339,1,0.209,126.991,4,https://api.spotify.com/v1/tracks/0iYebKFUSfF72fUu2OW6ZT,audio_features,spotify:track:0iYebKFUSfF72fUu2OW6ZT,0.669
99,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN,2011,0.0111,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.722,201160,0.758,7LcfRTgAVTs5pQGEQgUEzN,0.0,11,0.308,-4.477,0,0.0471,128.047,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.62
100,Just Can't Get Enough (The Black Eyed Peas Remake) - Instrumental,The Singles,https://open.spotify.com/track/19jd1ffgFMwGpafuoqImry,2011,0.116,https://api.spotify.com/v1/audio-analysis/19jd1ffgFMwGpafuoqImry,0.475,222015,0.44,19jd1ffgFMwGpafuoqImry,0.715,0,0.126,-11.459,0,0.0395,93.993,4,https://api.spotify.com/v1/tracks/19jd1ffgFMwGpafuoqImry,audio_features,spotify:track:19jd1ffgFMwGpafuoqImry,0.107
101,On The Floor - Radio Edit,Jennifer Lopez,https://open.spotify.com/track/0Oe49j06Bjrxs8PltuVeaW,2011,0.0848,https://api.spotify.com/v1/audio-analysis/0Oe49j06Bjrxs8PltuVeaW,0.758,230907,0.686,0Oe49j06Bjrxs8PltuVeaW,0.00127,11,0.142,-6.346,1,0.0792,130.007,4,https://api.spotify.com/v1/tracks/0Oe49j06Bjrxs8PltuVeaW,audio_features,spotify:track:0Oe49j06Bjrxs8PltuVeaW,0.444
102,S&M,Rihanna,https://open.spotify.com/track/2u02eLj96Atd6TBxkH9YvN,2011,0.0113,https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN,0.766,243533,0.682,2u02eLj96Atd6TBxkH9YvN,0.00016,1,0.104,-5.02,1,0.0419,127.966,4,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,audio_features,spotify:track:2u02eLj96Atd6TBxkH9YvN,0.833
103,Pumped Up Kicks,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2011,0.145,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,0.733,239600,0.71,7w87IxuO7BDcJ3YUqCyMTT,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.965
104,TKO,Justin Timberlake,https://open.spotify.com/track/5mIqtDBiw3rqMxsJc4UVM6,2013,0.00701,https://api.spotify.com/v1/audio-analysis/5mIqtDBiw3rqMxsJc4UVM6,0.611,424147,0.678,5mIqtDBiw3rqMxsJc4UVM6,8.43e-06,3,0.431,-6.723,0,0.243,137.864,4,https://api.spotify.com/v1/tracks/5mIqtDBiw3rqMxsJc4UVM6,audio_features,spotify:track:5mIqtDBiw3rqMxsJc4UVM6,0.493
105,Last Friday Night (T.G.I.F.),Katy Perry,https://open.spotify.com/track/455AfCsOhhLPRc68sE01D8,2011,0.00125,https://api.spotify.com/v1/audio-analysis/455AfCsOhhLPRc68sE01D8,0.649,230747,0.815,455AfCsOhhLPRc68sE01D8,4.31e-05,3,0.671,-3.796,0,0.0415,126.03,4,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,audio_features,spotify:track:455AfCsOhhLPRc68sE01D8,0.765
106,Just the Way You Are,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,2011,0.0151,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733,0.843,7BqBn9nzAq8spo5e7cZ0dJ,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.434
107,Tonight (I'm Lovin' You),Made famous by Enrique Iglesias,https://open.spotify.com/track/1CCNGAP0mtPwN32RmbFWPP,2011,0.327,https://api.spotify.com/v1/audio-analysis/1CCNGAP0mtPwN32RmbFWPP,0.802,228024,0.715,1CCNGAP0mtPwN32RmbFWPP,0.000248,0,0.126,-8.81,0,0.275,125.936,4,https://api.spotify.com/v1/tracks/1CCNGAP0mtPwN32RmbFWPP,audio_features,spotify:track:1CCNGAP0mtPwN32RmbFWPP,0.522
108,Raise Your Glass,P!nk,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR,2011,0.0048,https://api.spotify.com/v1/audio-analysis/1gv4xPanImH17bKZ9rOveR,0.7,202960,0.709,1gv4xPanImH17bKZ9rOveR,0.0,7,0.0289,-5.006,1,0.0839,122.019,4,https://api.spotify.com/v1/tracks/1gv4xPanImH17bKZ9rOveR,audio_features,spotify:track:1gv4xPanImH17bKZ9rOveR,0.625
109,Born This Way,Lady Gaga,https://open.spotify.com/track/1VoDz4volp5KtjZVNpw0fD,2011,0.0055,https://api.spotify.com/v1/audio-analysis/1VoDz4volp5KtjZVNpw0fD,0.615,260587,0.815,1VoDz4volp5KtjZVNpw0fD,0.0,11,0.341,-5.83,1,0.118,123.988,4,https://api.spotify.com/v1/tracks/1VoDz4volp5KtjZVNpw0fD,audio_features,spotify:track:1VoDz4volp5KtjZVNpw0fD,0.643
110,F**kin' Perfect,P!nk,https://open.spotify.com/track/3MGJF1CDFGfjXESL2Heva0,2011,0.0412,https://api.spotify.com/v1/audio-analysis/3MGJF1CDFGfjXESL2Heva0,0.57,213413,0.646,3MGJF1CDFGfjXESL2Heva0,0.0,7,0.362,-4.748,1,0.0331,91.954,4,https://api.spotify.com/v1/tracks/3MGJF1CDFGfjXESL2Heva0,audio_features,spotify:track:3MGJF1CDFGfjXESL2Heva0,0.485
111,What's My Name?,Rihanna,https://open.spotify.com/track/1pYKzfOlpHWtVUiEIu4Vn7,2011,0.223,https://api.spotify.com/v1/audio-analysis/1pYKzfOlpHWtVUiEIu4Vn7,0.695,263173,0.782,1pYKzfOlpHWtVUiEIu4Vn7,0.0,2,0.0773,-2.967,1,0.0629,99.992,4,https://api.spotify.com/v1/tracks/1pYKzfOlpHWtVUiEIu4Vn7,audio_features,spotify:track:1pYKzfOlpHWtVUiEIu4Vn7,0.595
112,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,https://open.spotify.com/track/3hsmbFKT5Cujb5GQjqEU39,2011,0.0339,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,0.767,222587,0.677,3hsmbFKT5Cujb5GQjqEU39,5.51e-06,11,0.144,-6.128,0,0.184,146.155,4,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,audio_features,spotify:track:3hsmbFKT5Cujb5GQjqEU39,0.538
113,Down On Me,Jeremih,https://open.spotify.com/track/0x3TibRgnSqzkcwrqBd4iX,2011,0.0369,https://api.spotify.com/v1/audio-analysis/0x3TibRgnSqzkcwrqBd4iX,0.7,228453,0.598,0x3TibRgnSqzkcwrqBd4iX,0.0,2,0.111,-7.783,1,0.114,160.041,4,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,audio_features,spotify:track:0x3TibRgnSqzkcwrqBd4iX,0.594
114,How To Love,Lil Wayne,https://open.spotify.com/track/4aX4Oycsk1fhHIee1zqsDe,2011,0.000177,https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe,0.644,240307,0.661,4aX4Oycsk1fhHIee1zqsDe,5.14e-06,11,0.108,-6.093,1,0.0418,154.001,4,https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe,audio_features,spotify:track:4aX4Oycsk1fhHIee1zqsDe,0.272
